date,symbole,interval,spread_pct,n_ecarts
2026-06-23,GBPUSD=X,5m,0.003201,287
2026-06-23,GC=F,5m,0.073573,275
2026-06-23,HG=F,5m,0.0507,274
2026-06-23,JPM,5m,0.057269,77
2026-06-23,KO,5m,0.077233,77
2026-06-23,MC.PA,5m,0.083788,101
2026-06-23,META,5m,0.139344,77
2026-06-23,MSFT,5m,0.100311,77
2026-06-23,NG=F,5m,0.068677,273
2026-06-23,NVDA,5m,0.078199,77
2026-06-23,PG,5m,0.044415,77
2026-06-23,SAN.PA,5m,0.037598,101
2026-06-23,SAP.DE,5m,0.054334,101
2026-06-23,SI=F,5m,0.084265,275
2026-06-23,TSLA,5m,0.149692,77
2026-06-23,UNH,5m,0.03287,77
2026-06-23,USDCAD=X,5m,0.012498,287
2026-06-23,USDCHF=X,5m,0.01008,287
2026-06-23,USDJPY=X,5m,0.005575,287
2026-06-23,XOM,5m,0.018654,77
2026-06-23,XRPUSDT,5m,0.061065,287
2026-06-23,ZW=F,5m,0.036012,208
2026-06-23,^N225,5m,0.134019,67
2026-06-23,^NDX,5m,0.039136,77
2026-06-24,2330.TW,5m,0.1985,52
2026-06-24,6758.T,5m,0.096589,64
2026-06-24,7203.T,5m,0.146624,64
2026-06-24,9984.T,5m,0.194829,64
2026-06-24,9988.HK,5m,0.30763,66
2026-06-24,AAPL,5m,0.089082,77
2026-06-24,AIR.PA,5m,0.055932,101
2026-06-24,AMZN,5m,0.049203,77
2026-06-24,ASML.AS,5m,0.191206,101
2026-06-24,AUDUSD=X,5m,0.024808,287
2026-06-24,BNP.PA,5m,0.099923,101
2026-06-24,BZ=F,5m,0.030727,248
2026-06-24,COST,5m,0.042081,77
2026-06-24,EURUSD=X,5m,0.021907,287
2026-06-24,GBPUSD=X,5m,0.02006,287
2026-06-24,JPM,5m,0.09984,77
2026-06-24,KC=F,5m,0.192407,110
2026-06-24,META,5m,0.126927,77
2026-06-24,MSFT,5m,0.082667,77
2026-06-24,NG=F,5m,0.056744,275
2026-06-24,NVDA,5m,0.139466,77
2026-06-24,NZDUSD=X,5m,0.042347,287
2026-06-24,SAN.PA,5m,0.101004,101
2026-06-24,SI=F,5m,0.119557,275
2026-06-24,SIE.DE,5m,0.035437,101
2026-06-24,TSLA,5m,0.143083,77
2026-06-24,UNH,5m,0.170569,77
2026-06-24,USDCAD=X,5m,0.014446,287
2026-06-24,USDCHF=X,5m,0.007345,287
2026-06-24,USDJPY=X,5m,0.008436,287
2026-06-24,^FCHI,5m,0.027433,101
2026-06-24,^GDAXI,5m,0.055871,101
2026-06-24,^GSPC,5m,0.053137,77
2026-06-24,^N225,5m,0.169431,67
2026-06-24,^NDX,5m,0.050668,77
2026-06-24,^STOXX50E,5m,0.051803,101
2026-06-25,005930.KS,5m,0.202451,71
2026-06-25,0700.HK,5m,0.069945,66
2026-06-25,2330.TW,5m,0.288075,52
2026-06-25,7203.T,5m,0.088743,64
2026-06-25,AIR.PA,5m,0.074069,101
2026-06-25,AMZN,5m,0.243997,77
2026-06-25,BNP.PA,5m,0.025282,101
2026-06-25,CC=F,5m,0.278018,104
2026-06-25,COST,5m,0.163785,77
2026-06-25,GC=F,5m,0.075047,275
2026-06-25,GOOGL,5m,0.065811,77
2026-06-25,META,5m,0.185574,77
2026-06-25,MSFT,5m,0.125382,77
2026-06-25,NZDUSD=X,5m,0.035026,287
2026-06-25,PG,5m,0.165445,77
2026-06-25,SAP.DE,5m,0.08695,101
2026-06-25,SI=F,5m,0.116709,275
2026-06-25,SIE.DE,5m,0.039975,101
2026-06-25,TSLA,5m,0.207119,77
2026-06-25,UNH,5m,0.127963,77
2026-06-25,USDCAD=X,5m,0.016269,287
2026-06-25,USDCHF=X,5m,0.020087,287
2026-06-25,USDJPY=X,5m,0.011367,287
2026-06-25,^FCHI,5m,0.024052,101
2026-06-25,^GSPC,5m,0.047483,77
2026-06-25,^KS11,5m,0.18289,71
2026-06-25,^N225,5m,0.046457,67
2026-06-26,005930.KS,5m,0.398525,66
2026-06-26,2330.TW,5m,0.266345,52
2026-06-26,9984.T,5m,0.361974,62
2026-06-26,9988.HK,5m,0.048938,66
2026-06-26,AAPL,5m,0.355613,77
2026-06-26,AIR.PA,5m,0.090117,101
2026-06-26,AMZN,5m,0.400206,77
2026-06-26,ASML.AS,5m,0.114074,101
2026-06-26,AUDUSD=X,5m,0.01343,257
2026-06-26,BNP.PA,5m,0.057345,101
2026-06-26,BTCUSDT,5m,0.035626,287
2026-06-26,BZ=F,5m,0.097679,246
2026-06-26,CC=F,5m,0.322966,104
2026-06-26,CL=F,5m,0.150848,251
2026-06-26,COST,5m,0.049516,77
2026-06-26,ETHUSDT,5m,0.151066,287
2026-06-26,EURUSD=X,5m,0.015008,257
2026-06-26,GBPUSD=X,5m,0.016611,257
2026-06-26,GC=F,5m,0.034334,251
2026-06-26,JPM,5m,0.068487,77
2026-06-26,KC=F,5m,0.228392,110
2026-06-26,KO,5m,0.059478,77
2026-06-26,MC.PA,5m,0.038532,101
2026-06-26,MSFT,5m,0.280809,77
2026-06-26,NG=F,5m,0.149127,251
2026-06-26,NZDUSD=X,5m,0.013953,257
2026-06-26,PG,5m,0.105839,77
2026-06-26,SI=F,5m,0.05927,246
2026-06-26,SOLUSDT,5m,0.140018,287
2026-06-26,TTE.PA,5m,0.083929,101
2026-06-26,USDCAD=X,5m,0.028383,253
2026-06-26,USDCHF=X,5m,0.02238,251
2026-06-26,USDJPY=X,5m,0.007119,253
2026-06-26,V,5m,0.097108,77
2026-06-26,XOM,5m,0.116693,77
2026-06-26,XRPUSDT,5m,0.102956,287
2026-06-26,ZW=F,5m,0.049087,206
2026-06-26,^FCHI,5m,0.048123,101
2026-06-26,^GDAXI,5m,0.049115,101
2026-06-26,^STOXX50E,5m,0.062386,101
2026-06-27,BNBUSDT,5m,0.004749,287
2026-06-27,BTCUSDT,5m,0.023031,287
2026-06-27,ETHUSDT,5m,0.054268,287
2026-06-27,SOLUSDT,5m,0.024206,287
2026-06-27,XRPUSDT,5m,0.044919,287
2026-06-28,BNBUSDT,5m,0.100675,287
2026-06-28,BTCUSDT,5m,0.095351,287
2026-06-28,ETHUSDT,5m,0.129099,287
2026-06-28,SOLUSDT,5m,0.134732,287
2026-06-28,XRPUSDT,5m,0.117339,287
2026-06-29,005930.KS,5m,0.262641,71
2026-06-29,2330.TW,5m,0.157365,53
2026-06-29,6758.T,5m,0.041436,65
2026-06-29,7203.T,5m,0.079185,65
2026-06-29,AAPL,5m,0.040993,77
2026-06-29,AUDUSD=X,5m,0.008971,287
2026-06-29,CC=F,5m,0.310373,104
2026-06-29,COST,5m,0.086939,77
2026-06-29,EURUSD=X,5m,0.008159,287
2026-06-29,GBPUSD=X,5m,0.010214,287
2026-06-29,GOOGL,5m,0.148765,77
2026-06-29,HG=F,5m,0.017538,275
2026-06-29,KO,5m,0.057192,77
2026-06-29,MC.PA,5m,0.075225,101
2026-06-29,NZDUSD=X,5m,0.006445,287
2026-06-29,PG,5m,0.07237,77
2026-06-29,SAN.PA,5m,0.040706,101
2026-06-29,SAP.DE,5m,0.145412,101
2026-06-29,SIE.DE,5m,0.09157,101
2026-06-29,USDCAD=X,5m,0.019862,287
2026-06-29,USDCHF=X,5m,0.011831,287
2026-06-29,USDJPY=X,5m,0.006896,287
2026-06-29,^HSI,5m,0.060903,69
2026-06-29,^KS11,5m,0.119277,71
2026-06-30,005930.KS,5m,0.188011,71
2026-06-30,0700.HK,5m,0.10282,66
2026-06-30,2330.TW,5m,0.225307,52
2026-06-30,6758.T,5m,0.047758,64
2026-06-30,7203.T,5m,0.031604,64
2026-06-30,9984.T,5m,0.145721,64
2026-06-30,9988.HK,5m,0.20954,66
2026-06-30,AAPL,5m,0.107429,77
2026-06-30,AIR.PA,5m,0.092417,101
2026-06-30,BNBUSDT,5m,0.080289,287
2026-06-30,BTCUSDT,5m,0.121181,287
2026-06-30,BZ=F,5m,0.094184,257
2026-06-30,CC=F,5m,0.283951,104
2026-06-30,CL=F,5m,0.09335,275
2026-06-30,ETHUSDT,5m,0.140104,287
2026-06-30,EURUSD=X,5m,0.013189,287
2026-06-30,GBPUSD=X,5m,0.01064,287
2026-06-30,GC=F,5m,0.013175,275
2026-06-30,GOOGL,5m,0.121547,77
2026-06-30,HG=F,5m,0.036105,272
2026-06-30,MC.PA,5m,0.102239,101
2026-06-30,META,5m,0.106973,77
2026-06-30,NG=F,5m,0.085044,274
2026-06-30,NVDA,5m,0.122542,77
2026-06-30,PG,5m,0.077346,77
2026-06-30,SAN.PA,5m,0.066552,101
2026-06-30,SAP.DE,5m,0.139322,101
2026-06-30,SI=F,5m,0.160854,275
2026-06-30,SOLUSDT,5m,0.163723,287
2026-06-30,TSLA,5m,0.10836,77
2026-06-30,TTE.PA,5m,0.065417,101
2026-06-30,UNH,5m,0.091118,77
2026-06-30,USDCAD=X,5m,0.010524,287
2026-06-30,USDCHF=X,5m,0.016662,287
2026-06-30,USDJPY=X,5m,0.023779,287
2026-06-30,XRPUSDT,5m,0.132234,287
2026-06-30,ZW=F,5m,0.077271,210
2026-06-30,^FCHI,5m,0.012016,101
2026-06-30,^GSPC,5m,0.016456,77
2026-07-01,005930.KS,5m,0.11617,71
2026-07-01,2330.TW,5m,0.126999,52
2026-07-01,6758.T,5m,0.20447,64
2026-07-01,7203.T,5m,0.065854,64
2026-07-01,9984.T,5m,0.08757,64
2026-07-01,AIR.PA,5m,0.141773,101
2026-07-01,AMZN,5m,0.111588,77
2026-07-01,BNBUSDT,5m,0.059305,287
2026-07-01,BNP.PA,5m,0.034905,101
2026-07-01,BZ=F,5m,0.066947,255
2026-07-01,CL=F,5m,0.068163,275
2026-07-01,COST,5m,0.095565,77
2026-07-01,ETHUSDT,5m,0.116723,287
2026-07-01,EURUSD=X,5m,0.009433,287
2026-07-01,GOOGL,5m,0.093503,77
2026-07-01,HG=F,5m,0.008184,274
2026-07-01,KO,5m,0.09403,77
2026-07-01,META,5m,0.192455,77
2026-07-01,MSFT,5m,0.12455,77
2026-07-01,NG=F,5m,0.086781,273
2026-07-01,SI=F,5m,0.044994,275
2026-07-01,SIE.DE,5m,0.104656,101
2026-07-01,SOLUSDT,5m,0.092139,287
2026-07-01,TSLA,5m,0.171034,77
2026-07-01,USDCAD=X,5m,0.013509,287
2026-07-01,USDCHF=X,5m,0.022988,287
2026-07-01,USDJPY=X,5m,0.010515,287
2026-07-01,XOM,5m,0.041806,77
2026-07-01,XRPUSDT,5m,0.05782,287
2026-07-01,^FCHI,5m,0.025048,101
2026-07-01,^GDAXI,5m,0.022698,101
2026-07-01,^N225,5m,0.042065,67
2026-07-01,^NDX,5m,0.045146,77
2026-07-02,0700.HK,5m,0.247735,66
2026-07-02,2330.TW,5m,0.165228,52
2026-07-02,6758.T,5m,0.055879,64
2026-07-02,9988.HK,5m,0.309564,66
2026-07-02,AAPL,5m,0.186694,77
2026-07-02,AIR.PA,5m,0.039322,101
2026-07-02,AMZN,5m,0.218772,77
2026-07-02,ASML.AS,5m,0.105842,101
2026-07-02,BNBUSDT,5m,0.07888,287
2026-07-02,BNP.PA,5m,0.02839,101
2026-07-02,BTCUSDT,5m,0.101914,287
2026-07-02,BZ=F,5m,0.015462,254
2026-07-02,CC=F,5m,0.167577,104
2026-07-02,ETHUSDT,5m,0.119599,287
2026-07-02,HG=F,5m,0.042512,270
2026-07-02,MC.PA,5m,0.126428,101
2026-07-02,META,5m,0.136084,77
2026-07-02,MSFT,5m,0.265257,77
2026-07-02,NVDA,5m,0.149069,77
2026-07-02,PG,5m,0.020624,77
2026-07-02,SI=F,5m,0.076551,275
2026-07-02,SOLUSDT,5m,0.113658,287
2026-07-02,TTE.PA,5m,0.061136,101
2026-07-02,UNH,5m,0.049904,77
2026-07-02,USDJPY=X,5m,0.02863,287
2026-07-02,V,5m,0.049502,77
2026-07-02,XRPUSDT,5m,0.049806,287
2026-07-02,ZW=F,5m,0.074408,210
2026-07-02,^FCHI,5m,0.014447,101
2026-07-02,^GSPC,5m,0.074778,77
2026-07-02,^HSI,5m,0.177563,69
2026-07-02,^NDX,5m,0.113241,77
2026-07-02,^STOXX50E,5m,0.006134,101
2026-07-03,005930.KS,5m,0.803965,71
2026-07-03,2330.TW,5m,0.1138,52
2026-07-03,9984.T,5m,0.132498,65
2026-07-03,ASML.AS,5m,0.08585,101
2026-07-03,AUDUSD=X,5m,0.012366,257
2026-07-03,BNBUSDT,5m,0.066669,287
2026-07-03,BNP.PA,5m,0.022401,101
2026-07-03,BTCUSDT,5m,0.054515,287
2026-07-03,ETHUSDT,5m,0.074134,287
2026-07-03,EURUSD=X,5m,0.008912,257
2026-07-03,GBPUSD=X,5m,0.011784,257
2026-07-03,NZDUSD=X,5m,0.005313,257
2026-07-03,SAN.PA,5m,0.079014,101
2026-07-03,SAP.DE,5m,0.053914,101
2026-07-03,SIE.DE,5m,0.058101,101
2026-07-03,SOLUSDT,5m,0.110353,287
2026-07-03,TTE.PA,5m,0.047383,101
2026-07-03,USDCAD=X,5m,0.019851,252
2026-07-03,USDCHF=X,5m,0.004795,251
2026-07-03,USDJPY=X,5m,0.006433,251
2026-07-03,XRPUSDT,5m,0.089976,287
2026-07-03,^KS11,5m,0.417959,71
2026-07-04,BTCUSDT,5m,0.046231,287
2026-07-04,ETHUSDT,5m,0.059922,287
2026-07-04,SOLUSDT,5m,0.050663,287
2026-07-04,XRPUSDT,5m,0.129434,287
2026-07-05,ETHUSDT,5m,0.039254,287
2026-07-05,SOLUSDT,5m,0.068593,287
2026-07-05,XRPUSDT,5m,0.062419,287
2026-07-06,005930.KS,5m,0.438292,71
2026-07-06,0700.HK,5m,0.182334,66
2026-07-06,2330.TW,5m,0.189512,52
2026-07-06,6758.T,5m,0.071445,65
2026-07-06,9988.HK,5m,0.046767,66
2026-07-06,AAPL,5m,0.075797,77
2026-07-06,AUDUSD=X,5m,0.009177,287
2026-07-06,BZ=F,5m,0.290427,251
2026-07-06,CC=F,5m,0.269103,104
2026-07-06,CL=F,5m,0.146109,275
2026-07-06,COST,5m,0.117795,77
2026-07-06,EURUSD=X,5m,0.009783,287
2026-07-06,GBPUSD=X,5m,0.006194,287
2026-07-06,GC=F,5m,0.044477,275
2026-07-06,HG=F,5m,0.147582,274
2026-07-06,JPM,5m,0.052028,77
2026-07-06,META,5m,0.179556,77
2026-07-06,MSFT,5m,0.210769,77
2026-07-06,NG=F,5m,0.43312,274
2026-07-06,NVDA,5m,0.049838,77
2026-07-06,NZDUSD=X,5m,0.010042,287
2026-07-06,SI=F,5m,0.318482,275
2026-07-06,SOLUSDT,5m,0.069819,287
2026-07-06,USDCAD=X,5m,0.014913,287
2026-07-06,USDCHF=X,5m,0.012586,287
2026-07-06,USDJPY=X,5m,0.004962,287
2026-07-06,XOM,5m,0.07865,77
2026-07-06,XRPUSDT,5m,0.006474,287
2026-07-06,ZW=F,5m,0.066848,210
2026-07-06,^HSI,5m,0.05966,69
2026-07-06,^KS11,5m,0.274209,71
2026-07-07,005930.KS,5m,0.23751,66
2026-07-07,2330.TW,5m,0.237471,52
2026-07-07,6758.T,5m,0.05557,64
2026-07-07,7203.T,5m,0.204891,65
2026-07-07,AAPL,5m,0.097701,77
2026-07-07,AIR.PA,5m,0.126188,101
2026-07-07,ASML.AS,5m,0.15248,101
2026-07-07,AUDUSD=X,5m,0.007662,287
2026-07-07,BNBUSDT,5m,0.022972,287
2026-07-07,BNP.PA,5m,0.075036,101
2026-07-07,COST,5m,0.162632,77
2026-07-07,EURUSD=X,5m,0.007533,287
2026-07-07,GBPUSD=X,5m,0.011797,287
2026-07-07,JPM,5m,0.070206,77
2026-07-07,KC=F,5m,0.371354,110
2026-07-07,KO,5m,0.160449,77
2026-07-07,MSFT,5m,0.170667,77
2026-07-07,NZDUSD=X,5m,0.016984,287
2026-07-07,PG,5m,0.067946,77
2026-07-07,SAN.PA,5m,0.030843,101
2026-07-07,SIE.DE,5m,0.013744,101
2026-07-07,SOLUSDT,5m,0.022281,287
2026-07-07,TSLA,5m,0.202778,77
2026-07-07,UNH,5m,0.067009,77
2026-07-07,USDCAD=X,5m,0.020501,287
2026-07-07,USDJPY=X,5m,0.010091,287
2026-07-07,^GDAXI,5m,0.048059,101
2026-07-07,^NDX,5m,0.01749,77
2026-07-07,^STOXX50E,5m,0.034418,101
2026-07-08,005930.KS,5m,0.554824,71
2026-07-08,0700.HK,5m,0.229565,66
2026-07-08,2330.TW,5m,0.174446,52
2026-07-08,6758.T,5m,0.362927,64
2026-07-08,7203.T,5m,0.075019,64
2026-07-08,9984.T,5m,0.297126,64
2026-07-08,9988.HK,5m,0.174621,66
2026-07-08,AAPL,5m,0.098642,77
2026-07-08,ASML.AS,5m,0.154754,101
2026-07-08,AUDUSD=X,5m,0.029744,287
2026-07-08,BNBUSDT,5m,0.057941,287
2026-07-08,BNP.PA,5m,0.09126,101
2026-07-08,BTCUSDT,5m,0.049299,287
2026-07-08,COST,5m,0.170127,77
2026-07-08,ETHUSDT,5m,0.037774,287
2026-07-08,EURUSD=X,5m,0.005958,287
2026-07-08,GBPUSD=X,5m,0.010387,287
2026-07-08,GC=F,5m,0.022814,275
2026-07-08,GOOGL,5m,0.082911,77
2026-07-08,HG=F,5m,0.003405,273
2026-07-08,JPM,5m,0.09637,77
2026-07-08,KO,5m,0.097567,77
2026-07-08,META,5m,0.012562,77
2026-07-08,MSFT,5m,0.095047,77
2026-07-08,NG=F,5m,0.03472,273
2026-07-08,NZDUSD=X,5m,0.04428,287
2026-07-08,PG,5m,0.130688,77
2026-07-08,SI=F,5m,0.112631,275
2026-07-08,TSLA,5m,0.231506,77
2026-07-08,UNH,5m,0.086128,77
2026-07-08,USDCAD=X,5m,0.017152,287
2026-07-08,USDCHF=X,5m,0.020196,287
2026-07-08,USDJPY=X,5m,0.007961,287
2026-07-08,V,5m,0.120607,77
2026-07-08,^GSPC,5m,0.049741,77
2026-07-08,^HSI,5m,0.080894,69
2026-07-08,^KS11,5m,0.409942,71
2026-07-08,^N225,5m,0.146855,67
2026-07-08,^NDX,5m,0.07748,77
2026-07-09,2330.TW,5m,0.252901,52
2026-07-09,6758.T,5m,0.016918,64
2026-07-09,9984.T,5m,0.307172,64
2026-07-09,9988.HK,5m,0.388749,66
2026-07-09,AAPL,5m,0.065432,77
2026-07-09,AIR.PA,5m,0.035391,101
2026-07-09,ASML.AS,5m,0.057021,101
2026-07-09,AUDUSD=X,5m,0.017958,287
2026-07-09,BNBUSDT,5m,0.063944,287
2026-07-09,BTCUSDT,5m,0.103369,287
2026-07-09,BZ=F,5m,0.071934,261
2026-07-09,CL=F,5m,0.028084,275
2026-07-09,COST,5m,0.104524,77
2026-07-09,ETHUSDT,5m,0.115172,287
2026-07-09,EURUSD=X,5m,0.018028,287
2026-07-09,GBPUSD=X,5m,0.012779,287
2026-07-09,GC=F,5m,0.056099,275
2026-07-09,HG=F,5m,0.007465,272
2026-07-09,KC=F,5m,0.042887,110
2026-07-09,KO,5m,0.116914,77
2026-07-09,MC.PA,5m,0.07334,101
2026-07-09,META,5m,0.258098,77
2026-07-09,NG=F,5m,0.103626,274
2026-07-09,NZDUSD=X,5m,0.022833,287
2026-07-09,PG,5m,0.098181,77
2026-07-09,SAP.DE,5m,0.035793,101
2026-07-09,SI=F,5m,0.060036,274
2026-07-09,SIE.DE,5m,0.06956,101
2026-07-09,SOLUSDT,5m,0.112243,287
2026-07-09,TSLA,5m,0.106268,77
2026-07-09,TTE.PA,5m,0.034504,101
2026-07-09,USDCAD=X,5m,0.015842,287
2026-07-09,USDCHF=X,5m,0.023124,287
2026-07-09,USDJPY=X,5m,0.006624,287
2026-07-09,XOM,5m,0.063227,77
2026-07-09,XRPUSDT,5m,0.098797,287
2026-07-09,^FCHI,5m,0.030098,101
2026-07-09,^GSPC,5m,0.030434,77
2026-07-09,^HSI,5m,0.145026,69
2026-07-09,^N225,5m,0.10117,67
2026-07-09,^NDX,5m,0.034297,77
2026-07-09,^STOXX50E,5m,0.029057,101
2026-07-10,005930.KS,5m,0.324527,71
2026-07-10,0700.HK,5m,0.240036,66
2026-07-10,6758.T,5m,0.090885,64
2026-07-10,9988.HK,5m,0.28817,66
2026-07-10,ASML.AS,5m,0.040052,101
2026-07-10,AUDUSD=X,5m,0.003512,257
2026-07-10,BNBUSDT,5m,0.007452,287
2026-07-10,BZ=F,5m,0.084832,250
2026-07-10,CC=F,5m,0.266855,104
2026-07-10,CL=F,5m,0.064402,251
2026-07-10,COST,5m,0.077801,77
2026-07-10,ETHUSDT,5m,0.019201,287
2026-07-10,EURUSD=X,5m,0.008557,257
2026-07-10,GBPUSD=X,5m,0.008567,257
2026-07-10,GC=F,5m,0.055456,251
2026-07-10,HG=F,5m,0.021844,251
2026-07-10,JPM,5m,0.132198,77
2026-07-10,KC=F,5m,0.286417,110
2026-07-10,KO,5m,0.042908,77
2026-07-10,META,5m,0.182041,77
2026-07-10,NVDA,5m,0.209445,77
2026-07-10,PG,5m,0.042951,77
2026-07-10,SAP.DE,5m,0.091653,101
2026-07-10,SI=F,5m,0.115477,250
2026-07-10,SIE.DE,5m,0.07785,101
2026-07-10,TSLA,5m,0.162966,77
2026-07-10,TTE.PA,5m,0.051746,101
2026-07-10,UNH,5m,0.096678,77
2026-07-10,USDCAD=X,5m,0.01322,253
2026-07-10,V,5m,0.108416,77
2026-07-10,^GSPC,5m,0.023542,77
2026-07-10,^HSI,5m,0.040041,69
2026-07-10,^KS11,5m,0.252493,71
2026-07-11,BNBUSDT,5m,0.026232,287
2026-07-11,BTCUSDT,5m,0.037959,287
2026-07-11,ETHUSDT,5m,0.025395,287
2026-07-11,SOLUSDT,5m,0.031544,287
2026-07-11,XRPUSDT,5m,0.066406,287
2026-07-12,BTCUSDT,5m,0.039441,287
2026-07-12,ETHUSDT,5m,0.061361,287
2026-07-12,SOLUSDT,5m,0.009314,287
2026-07-12,XRPUSDT,5m,0.048577,287
2026-07-13,005930.KS,5m,0.522831,66
2026-07-13,0700.HK,5m,0.134892,66
2026-07-13,2330.TW,5m,0.141047,52
2026-07-13,7203.T,5m,0.057391,65
2026-07-13,9988.HK,5m,0.19443,66
2026-07-13,AAPL,5m,0.046802,77
2026-07-13,AIR.PA,5m,0.100506,101
2026-07-13,AMZN,5m,0.09408,77
2026-07-13,ASML.AS,5m,0.21254,101
2026-07-13,BNBUSDT,5m,0.040697,287
2026-07-13,BNP.PA,5m,0.042966,101
2026-07-13,BTCUSDT,5m,0.043196,287
2026-07-13,BZ=F,5m,0.121181,272
2026-07-13,CC=F,5m,0.496185,104
2026-07-13,CL=F,5m,0.130976,275
2026-07-13,GBPUSD=X,5m,0.01022,287
2026-07-13,GOOGL,5m,0.091566,77
2026-07-13,JPM,5m,0.020798,77
2026-07-13,MC.PA,5m,0.058346,101
2026-07-13,NG=F,5m,0.087592,275
2026-07-13,NVDA,5m,0.241633,77
2026-07-13,SI=F,5m,0.057235,275
2026-07-13,SIE.DE,5m,0.106907,101
2026-07-13,SOLUSDT,5m,0.066504,287
2026-07-13,TSLA,5m,0.112583,77
2026-07-13,TTE.PA,5m,0.038773,101
2026-07-13,UNH,5m,0.078404,77
2026-07-13,USDCAD=X,5m,0.013601,287
2026-07-13,USDCHF=X,5m,0.010008,287
2026-07-13,USDJPY=X,5m,0.008428,287
2026-07-13,V,5m,0.137685,77
2026-07-13,XRPUSDT,5m,0.047391,287
2026-07-13,ZW=F,5m,0.078693,209
2026-07-13,^FCHI,5m,0.031423,101
2026-07-13,^GDAXI,5m,0.059694,101
2026-07-13,^GSPC,5m,0.075965,77
2026-07-13,^KS11,5m,0.324783,71
2026-07-13,^NDX,5m,0.119222,77
2026-07-13,^STOXX50E,5m,0.034783,101
2026-07-14,005930.KS,5m,0.662185,71
2026-07-14,0700.HK,5m,0.099609,66
2026-07-14,2330.TW,5m,0.176043,52
2026-07-14,9984.T,5m,0.276578,64
2026-07-14,AMZN,5m,0.065437,77
2026-07-14,ASML.AS,5m,0.203849,101
2026-07-14,AUDUSD=X,5m,0.026288,287
2026-07-14,BNBUSDT,5m,0.054182,287
2026-07-14,BNP.PA,5m,0.047413,101
2026-07-14,BTCUSDT,5m,0.062315,287
2026-07-14,BZ=F,5m,0.078433,267
2026-07-14,CL=F,5m,0.065209,275
2026-07-14,COST,5m,0.025374,77
2026-07-14,ETHUSDT,5m,0.066846,287
2026-07-14,EURUSD=X,5m,0.029902,287
2026-07-14,GBPUSD=X,5m,0.022304,287
2026-07-14,GC=F,5m,0.082058,275
2026-07-14,GOOGL,5m,0.069735,77
2026-07-14,KO,5m,0.123441,77
2026-07-14,MC.PA,5m,0.106243,101
2026-07-14,META,5m,0.177564,77
2026-07-14,MSFT,5m,0.119226,77
2026-07-14,NG=F,5m,0.088457,273
2026-07-14,NVDA,5m,0.077831,77
2026-07-14,NZDUSD=X,5m,0.042981,287
2026-07-14,PG,5m,0.101706,77
2026-07-14,SAN.PA,5m,0.106995,101
2026-07-14,SI=F,5m,0.155326,275
2026-07-14,SIE.DE,5m,0.015618,101
2026-07-14,SOLUSDT,5m,0.090633,287
2026-07-14,TSLA,5m,0.147757,77
2026-07-14,TTE.PA,5m,0.077842,101
2026-07-14,USDCAD=X,5m,0.023773,287
2026-07-14,USDCHF=X,5m,0.014608,287
2026-07-14,USDJPY=X,5m,0.007869,287
2026-07-14,XOM,5m,0.120319,77
2026-07-14,XRPUSDT,5m,0.038377,287
2026-07-14,^FCHI,5m,0.056234,101
2026-07-14,^GDAXI,5m,0.066334,101
2026-07-14,^KS11,5m,0.324748,71
2026-07-14,^N225,5m,0.276746,67
2026-07-14,^STOXX50E,5m,0.056292,101
2026-07-15,005930.KS,5m,0.326121,71
2026-07-15,2330.TW,5m,0.220384,53
2026-07-15,6758.T,5m,0.018011,64
2026-07-15,AAPL,5m,0.094795,77
2026-07-15,AMZN,5m,0.175661,77
2026-07-15,ASML.AS,5m,0.482345,101
2026-07-15,AUDUSD=X,5m,0.014576,287
2026-07-15,BNBUSDT,5m,0.031111,287
2026-07-15,BNP.PA,5m,0.062958,101
2026-07-15,BTCUSDT,5m,0.023295,287
2026-07-15,BZ=F,5m,0.117773,266
2026-07-15,CC=F,5m,0.45432,104
2026-07-15,CL=F,5m,0.106834,275
2026-07-15,COST,5m,0.042216,77
2026-07-15,EURUSD=X,5m,0.006636,287
2026-07-15,GOOGL,5m,0.131608,77
2026-07-15,HG=F,5m,0.023207,270
2026-07-15,KO,5m,0.075051,77
2026-07-15,MC.PA,5m,0.125457,101
2026-07-15,NG=F,5m,0.054911,271
2026-07-15,NVDA,5m,0.225754,77
2026-07-15,NZDUSD=X,5m,0.006951,287
2026-07-15,PG,5m,0.107042,77
2026-07-15,SAN.PA,5m,0.028492,101
2026-07-15,SIE.DE,5m,0.108253,101
2026-07-15,SOLUSDT,5m,0.084921,287
2026-07-15,TSLA,5m,0.16231,77
2026-07-15,USDCAD=X,5m,0.017574,287
2026-07-15,USDCHF=X,5m,0.012383,287
2026-07-15,USDJPY=X,5m,0.00506,287
2026-07-15,V,5m,0.120798,77
2026-07-15,^FCHI,5m,0.007809,101
2026-07-15,^GDAXI,5m,0.039668,101
2026-07-15,^GSPC,5m,0.062901,77
2026-07-15,^KS11,5m,0.229113,71
2026-07-15,^N225,5m,0.076415,67
2026-07-15,^NDX,5m,0.099619,77
2026-07-15,^STOXX50E,5m,0.04026,101
2026-07-16,005930.KS,5m,0.447863,71
2026-07-16,0700.HK,5m,0.254807,66
2026-07-16,2330.TW,5m,0.226203,52
2026-07-16,7203.T,5m,0.106123,64
2026-07-16,9984.T,5m,0.321531,64
2026-07-16,9988.HK,5m,0.071908,66
2026-07-16,AIR.PA,5m,0.122207,101
